m_reaction,m_gene_reaction_rule,m_metabolites,m_subsystem,m_gene,seq_uniprot,seq_kegg,seq_mapped_pdbs,seq_domains,seq_file,struct_id,struct_is_experimental,struct_percent_seq_cov,struct_pdb,struct_resolution,struct_chemicals,struct_domains,struct_homology_template,struct_file
GLUR,b3967,glu__L_c;glu__D_c,Cell Envelope Biosynthesis,b3967,P22634,ecj:JW5550;eco:b3967,2JFN,PDP:2JFNAa;PDP:2JFNAb,P22634.fasta,REP-MURI_ECOLI,False,1.0,,,,,2jfn,MURI_ECOLI_model1_clean-X_clean.pdb
GLUSy,(b3213 and b3212),akg_c;nadp_c;nadph_c;glu__L_c;h_c;gln__L_c,Glutamate Metabolism,b3212,P09831,ecj:JW3179;eco:b3212,,,P09831.fasta,REP-GLTB_ECOLI,False,1.0,,,,,2vdc,GLTB_ECOLI_model1_clean-X_clean.pdb
GLUSy,(b3213 and b3212),akg_c;nadp_c;nadph_c;glu__L_c;h_c;gln__L_c,Glutamate Metabolism,b3213,P09832,ecj:JW3180;eco:b3213,,,P09832.fasta,REP-GLTD_ECOLI,False,1.0,,,,,2vdc,GLTD_ECOLI_model1_clean-X_clean.pdb
GLUTRR,b1210,nadp_c;nadph_c;glu1sa_c;trnaglu_c;h_c;glutrna_c,Cofactor and Prosthetic Group Biosynthesis,b1210,P0A6X1,ecj:JW1201;eco:b1210,,,P0A6X1.fasta,REP-HEM1_ECOLI,False,1.0,,,,,1gpj,HEM1_ECOLI_model1_clean-X_clean.pdb
GLUTRS,b2400,atp_c;ppi_c;trnaglu_c;amp_c;glutrna_c;glu__L_c,tRNA Charging,b2400,P04805,ecj:JW2395;eco:b2400,,,P04805.fasta,REP-SYE_ECOLI,False,1.0,,,,,3afh,SYE_ECOLI_model1_clean-X_clean.pdb
GLUabcpp,(b0653 and b0655 and b0654 and b0652),h2o_c;atp_c;glu__L_c;h_c;adp_c;glu__L_p;pi_c,"Transport, Inner Membrane",b0653,P0AER5,ecj:JW0648;eco:b0653,,,P0AER5.fasta,REP-GLTK_ECOLI,False,1.0,,,,,3dhw,GLTK_ECOLI_model1_clean-X_clean.pdb
GLUabcpp,(b0653 and b0655 and b0654 and b0652),h2o_c;atp_c;glu__L_c;h_c;adp_c;glu__L_p;pi_c,"Transport, Inner Membrane",b0655,P37902,ecj:JW5092;eco:b0655,,,P37902.fasta,REP-GLTI_ECOLI,False,1.0,,,,,2ia4,GLTI_ECOLI_model1_clean-X_clean.pdb
GLUabcpp,(b0653 and b0655 and b0654 and b0652),h2o_c;atp_c;glu__L_c;h_c;adp_c;glu__L_p;pi_c,"Transport, Inner Membrane",b0652,P0AAG3,ecj:JW0647;eco:b0652,,,P0AAG3.fasta,REP-GLTL_ECOLI,False,1.0,,,,,2q0h,GLTL_ECOLI_model1_clean-X_clean.pdb
GLUabcpp,(b0653 and b0655 and b0654 and b0652),h2o_c;atp_c;glu__L_c;h_c;adp_c;glu__L_p;pi_c,"Transport, Inner Membrane",b0654,P0AER3,ecj:JW0649;eco:b0654,,,P0AER3.fasta,REP-GLTJ_ECOLI,False,1.0,,,,,3dhw,GLTJ_ECOLI_model1_clean-X_clean.pdb
GLUt2rpp,b4077,glu__L_p;glu__L_c;h_c;h_p,"Transport, Inner Membrane",b4077,P21345,ecj:JW4038;eco:b4077,,,P21345.fasta,REP-GLTP_ECOLI,False,1.0,,,,,3kbc,GLTP_ECOLI_model1_clean-X_clean.pdb
GLUt4pp,b3653,na1_p;glu__L_p;glu__L_c;na1_c,"Transport, Inner Membrane",b3653,P0AER8,ecj:JW3628;eco:b3653,,,P0AER8.fasta,REP-E03451,False,1.0,,,,,,E03451_clean-X_clean.pdb
GLUtex,(b0241 or b0929 or b1377 or b2215),glu__L_p;glu__L_e,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
GLUtex,(b0241 or b0929 or b1377 or b2215),glu__L_p;glu__L_e,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
GLUtex,(b0241 or b0929 or b1377 or b2215),glu__L_p;glu__L_e,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
GLUtex,(b0241 or b0929 or b1377 or b2215),glu__L_p;glu__L_e,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
GLXCL,b0507,co2_c;glx_c;h_c;2h3oppan_c,Glyoxylate Metabolism,b0507,P0AEP7,ecj:JW0495;eco:b0507,2PAN,PDP:2PANAa;PDP:2PANAb;PDP:2PANAc,P0AEP7.fasta,REP-2pan,True,0.9612141652613828,2pan,2.7,1PE;FAD;MG;TDP;DTT,PDP:2PANAa;PDP:2PANAb;PDP:2PANAc,,2pan-A_clean.pdb
GLYALDtex,(b0241 or b0929 or b1377 or b2215),glyald_e;glyald_p,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
GLYALDtex,(b0241 or b0929 or b1377 or b2215),glyald_e;glyald_p,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
GLYALDtex,(b0241 or b0929 or b1377 or b2215),glyald_e;glyald_p,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
GLYALDtex,(b0241 or b0929 or b1377 or b2215),glyald_e;glyald_p,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
GLYALDtpp,b3927,glyald_c;glyald_p,"Transport, Inner Membrane",b3927,P0AER0,ecj:JW3898;eco:b3927,1FX8;1LDA;1LDF;1LDI,d1fx8a_,P0AER0.fasta,REP-1ldf,True,0.896797153024911,1ldf,2.1,GOL;BOG;MG,d1fx8a_,,1ldf-A_clean.pdb
GLYAT,b3617,coa_c;gly_c;accoa_c;2aobut_c,Glycine and Serine Metabolism,b3617,P0AB77,ecj:JW3592;eco:b3617,1FC4,d1fc4a_,P0AB77.fasta,REP-1fc4,True,0.9625935162094763,1fc4,2.0,AKB;PLP,d1fc4a_,,1fc4-A_clean.pdb
GLYBabcpp,((b2131 and b2129 and b2130 and b2128) or (b2677 and b2679 and b2678)),h2o_c;atp_c;glyb_c;h_c;adp_c;pi_c;glyb_p,"Transport, Inner Membrane",b2130,P33361,ecj:JW2118;eco:b2130,,,P33361.fasta,REP-YEHY_ECOLI,False,1.0,,,,,1jdh,YEHY_ECOLI_model1_clean-X_clean.pdb
GLYBabcpp,((b2131 and b2129 and b2130 and b2128) or (b2677 and b2679 and b2678)),h2o_c;atp_c;glyb_c;h_c;adp_c;pi_c;glyb_p,"Transport, Inner Membrane",b2679,P0AFM2,ecj:JW2654;eco:b2679,1R9L;1R9Q,d1r9la_,P0AFM2.fasta,REP-1r9l,True,0.9363636363636364,1r9l,1.59,BET;UNX,d1r9la_,,1r9l-A_clean.pdb
GLYBabcpp,((b2131 and b2129 and b2130 and b2128) or (b2677 and b2679 and b2678)),h2o_c;atp_c;glyb_c;h_c;adp_c;pi_c;glyb_p,"Transport, Inner Membrane",b2677,P14175,ecj:JW2652;eco:b2677,,,P14175.fasta,REP-PROV_ECOLI,False,1.0,,,,,1z47,PROV_ECOLI_model1_clean-X_clean.pdb
GLYBabcpp,((b2131 and b2129 and b2130 and b2128) or (b2677 and b2679 and b2678)),h2o_c;atp_c;glyb_c;h_c;adp_c;pi_c;glyb_p,"Transport, Inner Membrane",b2678,P14176,ecj:JW2653;eco:b2678,,,P14176.fasta,REP-PROW_ECOLI,False,1.0,,,,,3dhw,PROW_ECOLI_model1_clean-X_clean.pdb
GLYBabcpp,((b2131 and b2129 and b2130 and b2128) or (b2677 and b2679 and b2678)),h2o_c;atp_c;glyb_c;h_c;adp_c;pi_c;glyb_p,"Transport, Inner Membrane",b2128,P33359,ecj:JW2116;eco:b2128,,,P33359.fasta,REP-YEHW_ECOLI,False,1.0,,,,,3dhw,YEHW_ECOLI_model1_clean-X_clean.pdb
GLYBabcpp,((b2131 and b2129 and b2130 and b2128) or (b2677 and b2679 and b2678)),h2o_c;atp_c;glyb_c;h_c;adp_c;pi_c;glyb_p,"Transport, Inner Membrane",b2131,P33362,ecj:JW2119;eco:b2131,4WEP,PDP:4WEPAa;PDP:4WEPAb,P33362.fasta,REP-4wep,True,0.921311475409836,4wep,1.5,,PDP:4WEPAa;PDP:4WEPAb,,4wep-A_clean.pdb
GLYBabcpp,((b2131 and b2129 and b2130 and b2128) or (b2677 and b2679 and b2678)),h2o_c;atp_c;glyb_c;h_c;adp_c;pi_c;glyb_p,"Transport, Inner Membrane",b2129,P33360,ecj:JW2117;eco:b2129,,,P33360.fasta,REP-YEHX_ECOLI,False,1.0,,,,,1z47,YEHX_ECOLI_model1_clean-X_clean.pdb
GLYBt2pp,(b1801 or b4111),glyb_c;h_c;h_p;glyb_p,"Transport, Inner Membrane",b4111,P0C0L7,ecj:JW4072;eco:b4111,1R48;1Y8S,d1r48a_,P0C0L7.fasta,REP-PROP_ECOLI,False,1.0,,,,,1pw4,PROP_ECOLI_model1_clean-X_clean.pdb
GLYBt2pp,(b1801 or b4111),glyb_c;h_c;h_p;glyb_p,"Transport, Inner Membrane",b1801,P0ABD1,ecj:JW5293;eco:b1801,,,P0ABD1.fasta,REP-YEAV_ECOLI,False,1.0,,,,,3hfx,YEAV_ECOLI_model1_clean-X_clean.pdb
GLYBt3pp,b0543,glyb_c;h_c;h_p;glyb_p,"Transport, Inner Membrane",b0543,P23895,ecj:JW0531;eco:b0543,2I68;3B5D;3B61;3B62,PDP:2I68Aa;PDP:2I68Ab;PDP:3B5DAa,P23895.fasta,REP-3b5d,True,0.9090909090909091,3b5d,3.8,P4P,PDP:3B5DAa,,3b5d-A_clean.pdb
GLYBtex,(b0241 or b0929 or b1377 or b2215),glyb_e;glyb_p,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
GLYBtex,(b0241 or b0929 or b1377 or b2215),glyb_e;glyb_p,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
GLYBtex,(b0241 or b0929 or b1377 or b2215),glyb_e;glyb_p,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
GLYBtex,(b0241 or b0929 or b1377 or b2215),glyb_e;glyb_p,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
GLYC2Pabcpp,(b3450 and b3453 and b3451 and b3452),h2o_c;glyc2p_c;atp_c;glyc2p_p;h_c;adp_c;pi_c,"Transport, Inner Membrane",b3451,P10906,ecj:JW3416;eco:b3451,,,P10906.fasta,REP-UGPE_ECOLI,False,1.0,,,,,2r6g,UGPE_ECOLI_model1_clean-X_clean.pdb
GLYC2Pabcpp,(b3450 and b3453 and b3451 and b3452),h2o_c;glyc2p_c;atp_c;glyc2p_p;h_c;adp_c;pi_c,"Transport, Inner Membrane",b3453,P0AG80,ecj:JW3418;eco:b3453,4AQ4,PDP:4AQ4Aa;PDP:4AQ4Ab,P0AG80.fasta,REP-4aq4,True,0.9452054794520548,4aq4,1.8,GOL;G3P;CO;MG;CD,PDP:4AQ4Aa;PDP:4AQ4Ab,,4aq4-A_clean.pdb
GLYC2Pabcpp,(b3450 and b3453 and b3451 and b3452),h2o_c;glyc2p_c;atp_c;glyc2p_p;h_c;adp_c;pi_c,"Transport, Inner Membrane",b3450,P10907,ecj:JW3415;eco:b3450,,,P10907.fasta,REP-UGPC_ECOLI,False,1.0,,,,,2it1,UGPC_ECOLI_model1_clean-X_clean.pdb
GLYC2Pabcpp,(b3450 and b3453 and b3451 and b3452),h2o_c;glyc2p_c;atp_c;glyc2p_p;h_c;adp_c;pi_c,"Transport, Inner Membrane",b3452,P10905,ecj:JW3417;eco:b3452,,,P10905.fasta,REP-UGPA_ECOLI,False,1.0,,,,,2r6g,UGPA_ECOLI_model1_clean-X_clean.pdb
GLYC2Ptex,(b0241 or b0929 or b1377 or b2215),glyc2p_e;glyc2p_p,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
GLYC2Ptex,(b0241 or b0929 or b1377 or b2215),glyc2p_e;glyc2p_p,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
GLYC2Ptex,(b0241 or b0929 or b1377 or b2215),glyc2p_e;glyc2p_p,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
GLYC2Ptex,(b0241 or b0929 or b1377 or b2215),glyc2p_e;glyc2p_p,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
GLYC3Pabcpp,(b3452 and b3451 and b3453 and b3450),glyc3p_c;atp_c;h2o_c;glyc3p_p;h_c;adp_c;pi_c,"Transport, Inner Membrane",b3452,P10905,ecj:JW3417;eco:b3452,,,P10905.fasta,REP-UGPA_ECOLI,False,1.0,,,,,2r6g,UGPA_ECOLI_model1_clean-X_clean.pdb
GLYC3Pabcpp,(b3452 and b3451 and b3453 and b3450),glyc3p_c;atp_c;h2o_c;glyc3p_p;h_c;adp_c;pi_c,"Transport, Inner Membrane",b3450,P10907,ecj:JW3415;eco:b3450,,,P10907.fasta,REP-UGPC_ECOLI,False,1.0,,,,,2it1,UGPC_ECOLI_model1_clean-X_clean.pdb
GLYC3Pabcpp,(b3452 and b3451 and b3453 and b3450),glyc3p_c;atp_c;h2o_c;glyc3p_p;h_c;adp_c;pi_c,"Transport, Inner Membrane",b3453,P0AG80,ecj:JW3418;eco:b3453,4AQ4,PDP:4AQ4Aa;PDP:4AQ4Ab,P0AG80.fasta,REP-4aq4,True,0.9452054794520548,4aq4,1.8,GOL;G3P;CO;MG;CD,PDP:4AQ4Aa;PDP:4AQ4Ab,,4aq4-A_clean.pdb
GLYC3Pabcpp,(b3452 and b3451 and b3453 and b3450),glyc3p_c;atp_c;h2o_c;glyc3p_p;h_c;adp_c;pi_c,"Transport, Inner Membrane",b3451,P10906,ecj:JW3416;eco:b3451,,,P10906.fasta,REP-UGPE_ECOLI,False,1.0,,,,,2r6g,UGPE_ECOLI_model1_clean-X_clean.pdb
GLYC3Pt6pp,b2240,pi_p;glyc3p_p;glyc3p_c;pi_c,"Transport, Inner Membrane",b2240,P08194,ecj:JW2234;eco:b2240,1PW4,d1pw4a_,P08194.fasta,REP-1pw4,True,0.9535398230088495,1pw4,3.3,,d1pw4a_,,1pw4-A_clean.pdb
GLYC3Ptex,(b0241 or b0929 or b1377 or b2215),glyc3p_p;glyc3p_e,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
GLYC3Ptex,(b0241 or b0929 or b1377 or b2215),glyc3p_p;glyc3p_e,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
GLYC3Ptex,(b0241 or b0929 or b1377 or b2215),glyc3p_p;glyc3p_e,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
GLYC3Ptex,(b0241 or b0929 or b1377 or b2215),glyc3p_p;glyc3p_e,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
GLYCAt2rpp,(b3127 or b2789),glyc__R_c;h_c;h_p;glyc__R_p,"Transport, Inner Membrane",b3127,P0AA80,ecj:JW3096;eco:b3127,,,P0AA80.fasta,REP-GARP_ECOLI,False,1.0,,,,,1pw4,GARP_ECOLI_model1_clean-X_clean.pdb
GLYCAt2rpp,(b3127 or b2789),glyc__R_c;h_c;h_p;glyc__R_p,"Transport, Inner Membrane",b2789,Q46916,ecj:JW2760;eco:b2789,,,Q46916.fasta,REP-GUDP_ECOLI,False,1.0,,,,,1pw4,GUDP_ECOLI_model1_clean-X_clean.pdb
GLYCAtex,(b0241 or b0929 or b1377 or b2215),glyc__R_e;glyc__R_p,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
GLYCAtex,(b0241 or b0929 or b1377 or b2215),glyc__R_e;glyc__R_p,"Transport, Outer Membrane Porin",b1377,P77747,ecj:JW1371;eco:b1377,,,P77747.fasta,REP-OMPN_ECOLI,False,1.0,,,,,2ixx,OMPN_ECOLI_model1_clean-X_clean.pdb
GLYCAtex,(b0241 or b0929 or b1377 or b2215),glyc__R_e;glyc__R_p,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
GLYCAtex,(b0241 or b0929 or b1377 or b2215),glyc__R_e;glyc__R_p,"Transport, Outer Membrane Porin",b2215,P06996,ecj:JW2203;eco:b2215,2J1N;2J4U;2ZLE;4A8D,PDP:5FVNAa,P06996.fasta,REP-2j1n,True,0.9427792915531336,2j1n,2.0,CL;MG;D12,PDP:5FVNAa,,2j1n-A_clean.pdb
GLYCDx,b3945,nad_c;nadh_c;h_c;dha_c;glyc_c,Alternate Carbon Metabolism,b3945,P0A9S5,ecj:JW5556;eco:b3945,5ZXL,,P0A9S5.fasta,REP-5zxl,True,1.0,5zxl,2.794,CL;GOL;ZN;SO4,,,5zxl-A_clean.pdb
GLYCK,b0514,atp_c;glyc__R_c;h_c;adp_c;3pg_c,Glyoxylate Metabolism,b0514,P77364,ecj:JW0502;eco:b0514,,,P77364.fasta,REP-GLXK1_ECOLI,False,1.0,,,,,1to6,GLXK1_ECOLI_model1_clean-X_clean.pdb
GLYCK2,b3124,atp_c;glyc__R_c;h_c;2pg_c;adp_c,Glycine and Serine Metabolism,b3124,P23524,ecj:JW3093;eco:b3124,,,P23524.fasta,REP-GLXK2_ECOLI,False,1.0,,,,,1to6,GLXK2_ECOLI_model1_clean-X_clean.pdb
GLYCL,(b2904 and b2903 and b0116 and b2905),co2_c;mlthf_c;gly_c;thf_c;nad_c;nadh_c;nh4_c,Folate Metabolism,b0116,P0A9P0,ecj:JW0112;eco:b0116,4JDR,PDP:2EQ6Aa;PDP:2EQ6Ab;PDP:2EQ6Ac,P0A9P0.fasta,REP-4jdr,True,0.9936708860759493,4jdr,2.5,SO4;FAD;MES,PDP:2EQ6Aa;PDP:2EQ6Ab;PDP:2EQ6Ac,,4jdr-A_clean.pdb
GLYCL,(b2904 and b2903 and b0116 and b2905),co2_c;mlthf_c;gly_c;thf_c;nad_c;nadh_c;nh4_c,Folate Metabolism,b2903,P33195,ecj:JW2871;eco:b2903,,,P33195.fasta,REP-GCSP_ECOLI,False,1.0,,,,,1wyv,GCSP_ECOLI_model1_clean-X_clean.pdb
GLYCL,(b2904 and b2903 and b0116 and b2905),co2_c;mlthf_c;gly_c;thf_c;nad_c;nadh_c;nh4_c,Folate Metabolism,b2904,P0A6T9,ecj:JW2872;eco:b2904,3A7A;3A7L;3A8I;3A8J;3A8K;3AB9,PDP:3WDNAa,P0A6T9.fasta,REP-3ab9,True,0.9767441860465116,3ab9,1.65,CL;CA,PDP:3WDNAa,,3ab9-A_clean.pdb
GLYCL,(b2904 and b2903 and b0116 and b2905),co2_c;mlthf_c;gly_c;thf_c;nad_c;nadh_c;nh4_c,Folate Metabolism,b2905,P27248,ecj:JW2873;eco:b2905,1VLO;3A8I;3A8J;3A8K,d1v5va1;d1v5va2,P27248.fasta,REP-3a8k,True,0.9945054945054945,3a8k,1.95,,PDP:3WDNAa;d1v5va1;d1v5va2,,3a8k-A_clean.pdb
GLYCLTDx,(b3553 or b1033),glyclt_c;nadh_c;glx_c;h_c;nad_c,Glyoxylate Metabolism,b3553,P37666,ecj:JW5656;eco:b3553,,,P37666.fasta,REP-GHRB_ECOLI,False,1.0,,,,,2dbz,GHRB_ECOLI_model1_clean-X_clean.pdb
GLYCLTDx,(b3553 or b1033),glyclt_c;nadh_c;glx_c;h_c;nad_c,Glyoxylate Metabolism,b1033,P75913,ecj:JW5146;eco:b1033,,,P75913.fasta,REP-GHRA_ECOLI,False,1.0,,,,,3kbo,GHRA_ECOLI_model1_clean-X_clean.pdb
GLYCLTDy,(b1033 or b3553),glx_c;glyclt_c;nadp_c;nadph_c;h_c,Glyoxylate Metabolism,b3553,P37666,ecj:JW5656;eco:b3553,,,P37666.fasta,REP-GHRB_ECOLI,False,1.0,,,,,2dbz,GHRB_ECOLI_model1_clean-X_clean.pdb
GLYCLTDy,(b1033 or b3553),glx_c;glyclt_c;nadp_c;nadph_c;h_c,Glyoxylate Metabolism,b1033,P75913,ecj:JW5146;eco:b1033,,,P75913.fasta,REP-GHRA_ECOLI,False,1.0,,,,,3kbo,GHRA_ECOLI_model1_clean-X_clean.pdb
GLYCLTt2rpp,(b3603 or b2975),glyclt_p;glyclt_c;h_c;h_p,"Transport, Inner Membrane",b2975,Q46839,ecj:JW2942;eco:b2975,,,Q46839.fasta,REP-GLCA_ECOLI,False,1.0,,,,,2xwu,GLCA_ECOLI_model1_clean-X_clean.pdb
GLYCLTt2rpp,(b3603 or b2975),glyclt_p;glyclt_c;h_c;h_p,"Transport, Inner Membrane",b3603,P33231,ecj:JW3578;eco:b3603,,,P33231.fasta,REP-LLDP_ECOLI,False,1.0,,,,,1qgk,LLDP_ECOLI_model1_clean-X_clean.pdb
GLYCLTt4pp,b4067,glyclt_p;na1_p;na1_c;glyclt_c,"Transport, Inner Membrane",b4067,P32705,ecj:JW4028;eco:b4067,,,P32705.fasta,REP-ACTP_ECOLI,False,1.0,,,,,3dh4,ACTP_ECOLI_model1_clean-X_clean.pdb
GLYCLTtex,(b0241 or b0929 or b1377 or b2215),glyclt_p;glyclt_e,"Transport, Outer Membrane Porin",b0929,P02931,ecj:JW0912;eco:b0929,1BT9;1GFM;1GFN;1GFO;1GFP;1GFQ;1HXT;1HXU;1HXX;1MPF;1OPF;2OMF;2ZFG;2ZLD;3FYX;3HW9;3HWB;3K19;3K1B;3O0E;3POQ;3POU;3POX;4D5U;4GCP;4GCQ;4GCS;4JFB;4LSE;4LSF;4LSH;4LSI;5NUO;5NUQ;5NUR,PDP:5FVNAa,P02931.fasta,REP-2zfg,True,0.93646408839779,2zfg,1.59,MG;C8E,PDP:5FVNAa,,2zfg-A_clean.pdb
GLYCLTtex,(b0241 or b0929 or b1377 or b2215),glyclt_p;glyclt_e,"Transport, Outer Membrane Porin",b0241,P02932,ecj:JW0231;eco:b0241,1PHO,PDP:5FVNAa,P02932.fasta,REP-PHOE_ECOLI,False,1.0,,,,,1pho,PHOE_ECOLI_model1_clean-X_clean.pdb
